/game/pickups/roomdecoration/roomdecoration_10.roomdecoration_10,Skag Skull
/game/pickups/roomdecoration/roomdecoration_11.roomdecoration_11,Life Preserver
/game/pickups/roomdecoration/roomdecoration_12.roomdecoration_12,Bug Zapper
/game/pickups/roomdecoration/roomdecoration_13.roomdecoration_13,Buzzsaw Blade
/game/pickups/roomdecoration/roomdecoration_15.roomdecoration_15,Jakobs Poster
/game/pickups/roomdecoration/roomdecoration_16.roomdecoration_16,Methane Monitor
/game/pickups/roomdecoration/roomdecoration_17.roomdecoration_17,Trophy Fish
/game/pickups/roomdecoration/roomdecoration_18.roomdecoration_18,Salvation
/game/pickups/roomdecoration/roomdecoration_19.roomdecoration_19,Holy
/game/pickups/roomdecoration/roomdecoration_20.roomdecoration_20,HBC Poster 1
/game/pickups/roomdecoration/roomdecoration_21.roomdecoration_21,HBC Poster 2
/game/pickups/roomdecoration/roomdecoration_22.roomdecoration_22,HBC Poster 3
/game/pickups/roomdecoration/roomdecoration_23.roomdecoration_23,HBC Poster 4
/game/pickups/roomdecoration/roomdecoration_24.roomdecoration_24,HBC Poster 5
/game/pickups/roomdecoration/roomdecoration_25.roomdecoration_25,HBC Poster 6
/game/pickups/roomdecoration/roomdecoration_26.roomdecoration_26,Vegan
/game/pickups/roomdecoration/roomdecoration_27.roomdecoration_27,Live Streaming
/game/pickups/roomdecoration/roomdecoration_28.roomdecoration_28,Storm Brewin'
/game/pickups/roomdecoration/roomdecoration_29.roomdecoration_29,Decorative Bomb
/game/pickups/roomdecoration/roomdecoration_30.roomdecoration_30,Jack Mask
/game/pickups/roomdecoration/roomdecoration_31.roomdecoration_31,Hand Clock
/game/pickups/roomdecoration/roomdecoration_32.roomdecoration_32,Three Fingers
/game/pickups/roomdecoration/roomdecoration_33.roomdecoration_33,R0ADK1L
/game/pickups/roomdecoration/roomdecoration_34.roomdecoration_34,5KAGB8
/game/pickups/roomdecoration/roomdecoration_35.roomdecoration_35,5P8NKM3
/game/pickups/roomdecoration/roomdecoration_36.roomdecoration_36,Skag Attack
/game/pickups/roomdecoration/roomdecoration_37.roomdecoration_37,Mounted Ratch
/game/pickups/roomdecoration/roomdecoration_38.roomdecoration_38,Mounted Skag
/game/pickups/roomdecoration/roomdecoration_39.roomdecoration_39,Mounted Spiderant
/game/pickups/roomdecoration/roomdecoration_4.roomdecoration_4,Bandit Tire
/game/pickups/roomdecoration/roomdecoration_40.roomdecoration_40,Service Bot Console
/game/pickups/roomdecoration/roomdecoration_41.roomdecoration_41,Safety First
/game/pickups/roomdecoration/roomdecoration_42.roomdecoration_42,Hard Hat
/game/pickups/roomdecoration/roomdecoration_43.roomdecoration_43,Dip Road
/game/pickups/roomdecoration/roomdecoration_44.roomdecoration_44,Mouthpiece Speaker
/game/pickups/roomdecoration/roomdecoration_45.roomdecoration_45,Rocketeer Mask
/game/pickups/roomdecoration/roomdecoration_46.roomdecoration_46,COV Bat
/game/pickups/roomdecoration/roomdecoration_47.roomdecoration_47,Psycho Mask
/game/pickups/roomdecoration/roomdecoration_48.roomdecoration_48,COV Hammer
/game/pickups/roomdecoration/roomdecoration_49.roomdecoration_49,COV Cleaver
/game/pickups/roomdecoration/roomdecoration_5.roomdecoration_5,Moxxxi's Bar
/game/pickups/roomdecoration/roomdecoration_50.roomdecoration_50,COV Buzzaxe
/game/pickups/roomdecoration/roomdecoration_51.roomdecoration_51,COV Engine Club
/game/pickups/roomdecoration/roomdecoration_52.roomdecoration_52,Neon Heart
/game/pickups/roomdecoration/roomdecoration_55.roomdecoration_55,Neon Lips
/game/pickups/roomdecoration/roomdecoration_56.roomdecoration_56,COV Sword
/game/pickups/roomdecoration/roomdecoration_57.roomdecoration_57,COV Wrench
/game/pickups/roomdecoration/roomdecoration_58.roomdecoration_58,Mouthpiece Mask
/game/pickups/roomdecoration/roomdecoration_59.roomdecoration_59,Western Portrait 1
/game/pickups/roomdecoration/roomdecoration_6.roomdecoration_6,Pandoracorn
/game/pickups/roomdecoration/roomdecoration_60.roomdecoration_60,Killavolt's Shield
/game/pickups/roomdecoration/roomdecoration_61.roomdecoration_61,Framed Landsape
/game/pickups/roomdecoration/roomdecoration_62.roomdecoration_62,Framed Duchess
/game/pickups/roomdecoration/roomdecoration_63.roomdecoration_63,Western Portrait 2
/game/pickups/roomdecoration/roomdecoration_64.roomdecoration_64,Trooper Shield
/game/pickups/roomdecoration/roomdecoration_65.roomdecoration_65,The Big 3
/game/pickups/roomdecoration/roomdecoration_66.roomdecoration_66,Trooper Disc
/game/pickups/roomdecoration/roomdecoration_67.roomdecoration_67,Use Protection
/game/pickups/roomdecoration/roomdecoration_7.roomdecoration_7,Troy Graffiti
/game/pickups/roomdecoration/roomdecoration_8.roomdecoration_8,Tyreen Graffiti
/game/pickups/roomdecoration/roomdecoration_9.roomdecoration_9,Dynasty Diner
